Statename,StateID,Count,Site,Year,Survey,Species,ManagementZone,Population
MT,4,9,26,2004,5,SG,Management Zone I,SimData
MT,4,41,26,2005,1,SG,Management Zone I,SimData
MT,4,65,26,2006,1,SG,Management Zone I,SimData
MT,4,68,26,2007,1,SG,Management Zone I,SimData
MT,4,73,26,2008,1,SG,Management Zone I,SimData
MT,4,24,26,2010,1,SG,Management Zone I,SimData
MT,4,0,26,2010,2,SG,Management Zone I,SimData
MT,4,53,26,2011,1,SG,Management Zone I,SimData
MT,4,56,26,2012,1,SG,Management Zone I,SimData
MT,4,59,26,2013,1,SG,Management Zone I,SimData
MT,4,51,26,2013,2,SG,Management Zone I,SimData
MT,4,45,26,2014,1,SG,Management Zone I,SimData
MT,4,26,26,2014,2,SG,Management Zone I,SimData
MT,4,0,27,2002,1,SG,Management Zone I,SimData
MT,4,9,27,2002,2,SG,Management Zone I,SimData
MT,4,21,27,2002,3,SG,Management Zone I,SimData
MT,4,19,27,2003,5,SG,Management Zone I,SimData
MT,4,0,27,2003,6,SG,Management Zone I,SimData
MT,4,0,27,2003,7,SG,Management Zone I,SimData
MT,4,10,27,2003,1,SG,Management Zone I,SimData
MT,4,4,27,2003,2,SG,Management Zone I,SimData
MT,4,5,27,2003,3,SG,Management Zone I,SimData
MT,4,4,27,2003,4,SG,Management Zone I,SimData
MT,4,59,27,2004,2,SG,Management Zone I,SimData
MT,4,61,27,2004,1,SG,Management Zone I,SimData
MT,4,57,27,2004,3,SG,Management Zone I,SimData
MT,4,17,27,2005,1,SG,Management Zone I,SimData
MT,4,41,27,2006,1,SG,Management Zone I,SimData
MT,4,71,27,2007,2,SG,Management Zone I,SimData
MT,4,63,27,2007,3,SG,Management Zone I,SimData
MT,4,65,27,2007,1,SG,Management Zone I,SimData
MT,4,92,27,2008,1,SG,Management Zone I,SimData
MT,4,85,27,2009,1,SG,Management Zone I,SimData
MT,4,51,27,2010,1,SG,Management Zone I,SimData
MT,4,61,27,2011,1,SG,Management Zone I,SimData
MT,4,65,27,2012,1,SG,Management Zone I,SimData
MT,4,29,27,2013,1,SG,Management Zone I,SimData
MT,4,9,28,2002,1,SG,Management Zone I,SimData
MT,4,20,28,2002,2,SG,Management Zone I,SimData
MT,4,0,28,2002,3,SG,Management Zone I,SimData
MT,4,19,28,2003,4,SG,Management Zone I,SimData
MT,4,15,28,2003,3,SG,Management Zone I,SimData
MT,4,20,28,2003,1,SG,Management Zone I,SimData
MT,4,25,28,2003,2,SG,Management Zone I,SimData
MT,4,7,28,2003,5,SG,Management Zone I,SimData
MT,4,2,28,2004,1,SG,Management Zone I,SimData
MT,4,5,28,2004,2,SG,Management Zone I,SimData
MT,4,10,28,2004,3,SG,Management Zone I,SimData
MT,4,1,28,2005,1,SG,Management Zone I,SimData
MT,4,14,28,2006,1,SG,Management Zone I,SimData
MT,4,31,28,2007,1,SG,Management Zone I,SimData
MT,4,29,28,2008,1,SG,Management Zone I,SimData
MT,4,46,28,2010,1,SG,Management Zone I,SimData
MT,4,0,28,2012,1,SG,Management Zone I,SimData
MT,4,15,28,2014,1,SG,Management Zone I,SimData
MT,4,0,29,2002,1,SG,Management Zone I,SimData
MT,4,9,29,2003,1,SG,Management Zone I,SimData
MT,4,20,29,2005,2,SG,Management Zone I,SimData
MT,4,28,29,2005,1,SG,Management Zone I,SimData
MT,4,27,29,2007,1,SG,Management Zone I,SimData
MT,4,18,29,2008,1,SG,Management Zone I,SimData
MT,4,30,29,2012,1,SG,Management Zone I,SimData
MT,4,60,29,2013,1,SG,Management Zone I,SimData
MT,4,11,29,2014,2,SG,Management Zone I,SimData
MT,4,53,29,2014,3,SG,Management Zone I,SimData
MT,4,61,29,2014,1,SG,Management Zone I,SimData
MT,4,10,30,2002,1,SG,Management Zone I,SimData
MT,4,0,30,2006,1,SG,Management Zone I,SimData
MT,4,12,30,2006,2,SG,Management Zone I,SimData
MT,4,8,30,2006,3,SG,Management Zone I,SimData
MT,4,14,30,2007,1,SG,Management Zone I,SimData
MT,4,2,30,2007,2,SG,Management Zone I,SimData
MT,4,0,30,2008,1,SG,Management Zone I,SimData
MT,4,0,30,2009,1,SG,Management Zone I,SimData
MT,4,12,30,2012,1,SG,Management Zone I,SimData
MT,4,24,30,2012,2,SG,Management Zone I,SimData
MT,4,5,31,2002,1,SG,Management Zone I,SimData
MT,4,12,31,2003,1,SG,Management Zone I,SimData
MT,4,0,31,2003,3,SG,Management Zone I,SimData
MT,4,12,31,2003,2,SG,Management Zone I,SimData
MT,4,0,31,2004,1,SG,Management Zone I,SimData
MT,4,4,31,2005,1,SG,Management Zone I,SimData
MT,4,10,31,2006,1,SG,Management Zone I,SimData
MT,4,2,31,2007,1,SG,Management Zone I,SimData
MT,4,9,31,2008,1,SG,Management Zone I,SimData
MT,4,26,31,2010,1,SG,Management Zone I,SimData
MT,4,26,31,2011,1,SG,Management Zone I,SimData
MT,4,4,31,2013,1,SG,Management Zone I,SimData
MT,4,0,31,2014,1,SG,Management Zone I,SimData
MT,4,0,31,2014,2,SG,Management Zone I,SimData
MT,4,0,31,2014,3,SG,Management Zone I,SimData
MT,4,1,32,2002,1,SG,Management Zone I,SimData
MT,4,0,32,2006,2,SG,Management Zone I,SimData
MT,4,9,32,2007,3,SG,Management Zone I,SimData
MT,4,14,32,2008,4,SG,Management Zone I,SimData
MT,4,23,32,2009,1,SG,Management Zone I,SimData
MT,4,2,32,2009,2,SG,Management Zone I,SimData
MT,4,28,32,2010,1,SG,Management Zone I,SimData
MT,4,2,32,2010,2,SG,Management Zone I,SimData
MT,4,23,32,2011,1,SG,Management Zone I,SimData
MT,4,18,32,2012,1,SG,Management Zone I,SimData
MT,4,30,32,2013,1,SG,Management Zone I,SimData
MT,4,36,32,2014,1,SG,Management Zone I,SimData
MT,4,0,33,2003,1,SG,Management Zone I,SimData
MT,4,0,33,2003,3,SG,Management Zone I,SimData
MT,4,0,33,2003,2,SG,Management Zone I,SimData
MT,4,0,33,2004,1,SG,Management Zone I,SimData
MT,4,16,33,2005,1,SG,Management Zone I,SimData
MT,4,21,33,2007,1,SG,Management Zone I,SimData
MT,4,24,33,2008,1,SG,Management Zone I,SimData
MT,4,27,33,2009,1,SG,Management Zone I,SimData
MT,4,13,33,2010,1,SG,Management Zone I,SimData
MT,4,36,33,2012,1,SG,Management Zone I,SimData
MT,4,16,33,2013,1,SG,Management Zone I,SimData
MT,4,36,33,2014,1,SG,Management Zone I,SimData
MT,4,1,34,2002,1,SG,Management Zone I,SimData
MT,4,0,34,2003,2,SG,Management Zone I,SimData
MT,4,11,34,2003,1,SG,Management Zone I,SimData
MT,4,0,34,2003,3,SG,Management Zone I,SimData
MT,4,7,34,2004,2,SG,Management Zone I,SimData
MT,4,6,34,2004,3,SG,Management Zone I,SimData
MT,4,6,34,2004,1,SG,Management Zone I,SimData
MT,4,13,34,2004,4,SG,Management Zone I,SimData
MT,4,18,34,2005,1,SG,Management Zone I,SimData
MT,4,11,34,2006,1,SG,Management Zone I,SimData
MT,4,21,34,2010,1,SG,Management Zone I,SimData
MT,4,16,35,2002,1,SG,Management Zone I,SimData
MT,4,22,35,2003,2,SG,Management Zone I,SimData
MT,4,1,35,2003,1,SG,Management Zone I,SimData
MT,4,15,35,2003,3,SG,Management Zone I,SimData
MT,4,29,35,2004,2,SG,Management Zone I,SimData
MT,4,16,35,2004,3,SG,Management Zone I,SimData
MT,4,10,35,2004,1,SG,Management Zone I,SimData
MT,4,14,35,2004,4,SG,Management Zone I,SimData
MT,4,19,35,2005,1,SG,Management Zone I,SimData
MT,4,15,35,2006,1,SG,Management Zone I,SimData
MT,4,27,35,2010,1,SG,Management Zone I,SimData
MT,4,11,36,2002,1,SG,Management Zone I,SimData
MT,4,10,36,2006,1,SG,Management Zone I,SimData
MT,4,7,36,2007,1,SG,Management Zone I,SimData
MT,4,19,36,2008,1,SG,Management Zone I,SimData
MT,4,3,36,2010,1,SG,Management Zone I,SimData
MT,4,0,37,2002,4,SG,Management Zone I,SimData
MT,4,7,37,2002,1,SG,Management Zone I,SimData
MT,4,0,37,2002,3,SG,Management Zone I,SimData
MT,4,19,37,2002,2,SG,Management Zone I,SimData
MT,4,0,37,2003,3,SG,Management Zone I,SimData
MT,4,1,37,2003,8,SG,Management Zone I,SimData
MT,4,0,37,2003,9,SG,Management Zone I,SimData
MT,4,0,37,2003,2,SG,Management Zone I,SimData
MT,4,0,37,2003,7,SG,Management Zone I,SimData
MT,4,6,37,2003,5,SG,Management Zone I,SimData
MT,4,0,37,2003,6,SG,Management Zone I,SimData
MT,4,2,37,2003,1,SG,Management Zone I,SimData
MT,4,0,37,2003,4,SG,Management Zone I,SimData
MT,4,3,37,2004,1,SG,Management Zone I,SimData
MT,4,17,37,2004,3,SG,Management Zone I,SimData
MT,4,8,37,2004,2,SG,Management Zone I,SimData
MT,4,2,37,2006,2,SG,Management Zone I,SimData
MT,4,16,37,2006,1,SG,Management Zone I,SimData
MT,4,10,37,2006,3,SG,Management Zone I,SimData
MT,4,16,37,2007,1,SG,Management Zone I,SimData
MT,4,14,37,2008,1,SG,Management Zone I,SimData
MT,4,16,37,2010,1,SG,Management Zone I,SimData
MT,4,27,37,2011,1,SG,Management Zone I,SimData
MT,4,7,37,2012,1,SG,Management Zone I,SimData
MT,4,1,38,2002,3,SG,Management Zone I,SimData
MT,4,0,38,2002,4,SG,Management Zone I,SimData
MT,4,4,38,2002,1,SG,Management Zone I,SimData
MT,4,20,38,2002,2,SG,Management Zone I,SimData
MT,4,0,38,2004,5,SG,Management Zone I,SimData
MT,4,18,38,2004,2,SG,Management Zone I,SimData
MT,4,3,38,2004,1,SG,Management Zone I,SimData
MT,4,0,38,2004,6,SG,Management Zone I,SimData
MT,4,5,38,2004,3,SG,Management Zone I,SimData
MT,4,19,38,2004,4,SG,Management Zone I,SimData
MT,4,16,38,2010,1,SG,Management Zone I,SimData
MT,4,1,38,2012,1,SG,Management Zone I,SimData
MT,4,11,38,2013,1,SG,Management Zone I,SimData
MT,4,16,39,2002,1,SG,Management Zone I,SimData
MT,4,0,39,2004,1,SG,Management Zone I,SimData
MT,4,4,39,2004,2,SG,Management Zone I,SimData
MT,4,7,39,2004,3,SG,Management Zone I,SimData
MT,4,26,39,2006,1,SG,Management Zone I,SimData
MT,4,6,39,2007,1,SG,Management Zone I,SimData
MT,4,6,39,2007,3,SG,Management Zone I,SimData
MT,4,6,39,2007,2,SG,Management Zone I,SimData
MT,4,10,39,2012,1,SG,Management Zone I,SimData
MT,4,0,39,2012,2,SG,Management Zone I,SimData
MT,4,0,39,2012,3,SG,Management Zone I,SimData
MT,4,6,40,2002,1,SG,Management Zone I,SimData
MT,4,0,40,2003,1,SG,Management Zone I,SimData
MT,4,0,40,2003,2,SG,Management Zone I,SimData
MT,4,2,40,2004,1,SG,Management Zone I,SimData
MT,4,3,40,2004,2,SG,Management Zone I,SimData
MT,4,11,40,2004,4,SG,Management Zone I,SimData
MT,4,3,40,2004,3,SG,Management Zone I,SimData
MT,4,4,40,2005,1,SG,Management Zone I,SimData
MT,4,8,40,2006,1,SG,Management Zone I,SimData
MT,4,11,40,2007,1,SG,Management Zone I,SimData
MT,4,7,40,2008,1,SG,Management Zone I,SimData
MT,4,1,41,2002,1,SG,Management Zone I,SimData
MT,4,0,41,2003,3,SG,Management Zone I,SimData
MT,4,0,41,2003,1,SG,Management Zone I,SimData
MT,4,0,41,2003,2,SG,Management Zone I,SimData
MT,4,5,41,2004,1,SG,Management Zone I,SimData
MT,4,3,41,2004,2,SG,Management Zone I,SimData
MT,4,0,41,2004,3,SG,Management Zone I,SimData
MT,4,11,41,2005,1,SG,Management Zone I,SimData
MT,4,9,41,2006,1,SG,Management Zone I,SimData
MT,4,0,41,2007,1,SG,Management Zone I,SimData
MT,4,6,41,2008,1,SG,Management Zone I,SimData
MT,4,0,41,2010,1,SG,Management Zone I,SimData
MT,4,1,42,2002,1,SG,Management Zone I,SimData
MT,4,11,42,2003,1,SG,Management Zone I,SimData
MT,4,4,42,2003,4,SG,Management Zone I,SimData
MT,4,0,42,2003,2,SG,Management Zone I,SimData
MT,4,1,42,2003,3,SG,Management Zone I,SimData
MT,4,7,42,2004,1,SG,Management Zone I,SimData
MT,4,4,42,2004,2,SG,Management Zone I,SimData
MT,4,0,42,2005,1,SG,Management Zone I,SimData
MT,4,1,42,2006,2,SG,Management Zone I,SimData
MT,4,0,42,2007,1,SG,Management Zone I,SimData
MT,4,0,42,2010,1,SG,Management Zone I,SimData
MT,4,4,43,2002,1,SG,Management Zone I,SimData
MT,4,0,43,2003,1,SG,Management Zone I,SimData
MT,4,0,43,2003,2,SG,Management Zone I,SimData
MT,4,0,43,2004,1,SG,Management Zone I,SimData
MT,4,11,43,2004,2,SG,Management Zone I,SimData
MT,4,9,43,2004,3,SG,Management Zone I,SimData
MT,4,0,43,2004,4,SG,Management Zone I,SimData
MT,4,0,43,2005,1,SG,Management Zone I,SimData
MT,4,0,43,2006,1,SG,Management Zone I,SimData
MT,4,7,43,2007,1,SG,Management Zone I,SimData
MT,4,0,43,2008,1,SG,Management Zone I,SimData
MT,4,18,44,2003,1,SG,Management Zone I,SimData
MT,4,12,44,2003,2,SG,Management Zone I,SimData
MT,4,13,44,2004,1,SG,Management Zone I,SimData
MT,4,0,44,2004,2,SG,Management Zone I,SimData
MT,4,16,44,2005,1,SG,Management Zone I,SimData
MT,4,16,44,2006,1,SG,Management Zone I,SimData
MT,4,25,44,2006,2,SG,Management Zone I,SimData
MT,4,9,44,2007,1,SG,Management Zone I,SimData
MT,4,13,44,2007,3,SG,Management Zone I,SimData
MT,4,0,44,2007,2,SG,Management Zone I,SimData
MT,4,0,44,2009,1,SG,Management Zone I,SimData
MT,4,0,44,2010,1,SG,Management Zone I,SimData
MT,4,0,44,2010,2,SG,Management Zone I,SimData
MT,4,13,44,2013,1,SG,Management Zone I,SimData
MT,4,31,44,2014,1,SG,Management Zone I,SimData
MT,4,10,45,2003,1,SG,Management Zone I,SimData
MT,4,0,45,2003,2,SG,Management Zone I,SimData
MT,4,11,45,2003,3,SG,Management Zone I,SimData
MT,4,4,45,2003,4,SG,Management Zone I,SimData
MT,4,24,45,2003,5,SG,Management Zone I,SimData
MT,4,24,45,2003,1,SG,Management Zone I,SimData
MT,4,27,45,2003,2,SG,Management Zone I,SimData
MT,4,21,45,2004,3,SG,Management Zone I,SimData
MT,4,2,45,2004,5,SG,Management Zone I,SimData
MT,4,17,45,2004,1,SG,Management Zone I,SimData
MT,4,20,45,2004,4,SG,Management Zone I,SimData
MT,4,21,45,2004,2,SG,Management Zone I,SimData
MT,4,20,45,2006,1,SG,Management Zone I,SimData
MT,4,23,45,2006,3,SG,Management Zone I,SimData
MT,4,28,45,2006,2,SG,Management Zone I,SimData
MT,4,41,45,2007,1,SG,Management Zone I,SimData
MT,4,2,45,2007,2,SG,Management Zone I,SimData
MT,4,31,45,2008,1,SG,Management Zone I,SimData
MT,4,27,45,2008,2,SG,Management Zone I,SimData
MT,4,16,45,2009,1,SG,Management Zone I,SimData
MT,4,25,45,2009,2,SG,Management Zone I,SimData
MT,4,25,45,2010,1,SG,Management Zone I,SimData
MT,4,34,45,2010,2,SG,Management Zone I,SimData
MT,4,26,45,2011,1,SG,Management Zone I,SimData
MT,4,15,45,2012,1,SG,Management Zone I,SimData
MT,4,22,45,2013,1,SG,Management Zone I,SimData
MT,4,18,45,2014,1,SG,Management Zone I,SimData
MT,4,0,46,2003,1,SG,Management Zone I,SimData
MT,4,5,46,2003,2,SG,Management Zone I,SimData
MT,4,0,46,2003,3,SG,Management Zone I,SimData
MT,4,0,46,2004,2,SG,Management Zone I,SimData
MT,4,3,46,2004,1,SG,Management Zone I,SimData
MT,4,0,46,2004,3,SG,Management Zone I,SimData
MT,4,0,46,2005,1,SG,Management Zone I,SimData
MT,4,0,46,2011,1,SG,Management Zone I,SimData
MT,4,8,46,2012,1,SG,Management Zone I,SimData
MT,4,25,46,2013,1,SG,Management Zone I,SimData
MT,4,5,47,2003,1,SG,Management Zone I,SimData
MT,4,0,47,2004,1,SG,Management Zone I,SimData
MT,4,0,47,2004,3,SG,Management Zone I,SimData
MT,4,0,47,2004,2,SG,Management Zone I,SimData
MT,4,0,47,2007,1,SG,Management Zone I,SimData
MT,4,0,47,2013,1,SG,Management Zone I,SimData
MT,4,0,48,2003,1,SG,Management Zone I,SimData
MT,4,23,48,2005,1,SG,Management Zone I,SimData
MT,4,6,48,2007,1,SG,Management Zone I,SimData
MT,4,7,48,2014,1,SG,Management Zone I,SimData
MT,4,13,48,2014,2,SG,Management Zone I,SimData
MT,4,9,48,2014,3,SG,Management Zone I,SimData
MT,4,11,49,2003,1,SG,Management Zone I,SimData
MT,4,15,49,2004,1,SG,Management Zone I,SimData
MT,4,2,49,2004,3,SG,Management Zone I,SimData
MT,4,10,49,2004,4,SG,Management Zone I,SimData
MT,4,9,49,2004,2,SG,Management Zone I,SimData
MT,4,0,49,2005,1,SG,Management Zone I,SimData
MT,4,3,49,2006,1,SG,Management Zone I,SimData
MT,4,1,49,2007,1,SG,Management Zone I,SimData
MT,4,15,50,2003,1,SG,Management Zone I,SimData
MT,4,0,50,2003,2,SG,Management Zone I,SimData
MT,4,0,50,2004,1,SG,Management Zone I,SimData
MT,4,7,50,2004,2,SG,Management Zone I,SimData
MT,4,4,50,2004,3,SG,Management Zone I,SimData
MT,4,0,50,2004,4,SG,Management Zone I,SimData
MT,4,14,50,2006,1,SG,Management Zone I,SimData
MT,4,12,50,2007,1,SG,Management Zone I,SimData
MT,4,0,50,2008,1,SG,Management Zone I,SimData
MT,4,34,51,2003,2,SG,Management Zone I,SimData
MT,4,22,51,2003,1,SG,Management Zone I,SimData
MT,4,18,51,2003,3,SG,Management Zone I,SimData
MT,4,5,51,2003,4,SG,Management Zone I,SimData
MT,4,19,51,2004,1,SG,Management Zone I,SimData
MT,4,32,51,2004,2,SG,Management Zone I,SimData
MT,4,61,51,2004,3,SG,Management Zone I,SimData
MT,4,55,51,2004,4,SG,Management Zone I,SimData
MT,4,30,51,2005,1,SG,Management Zone I,SimData
MT,4,12,51,2006,1,SG,Management Zone I,SimData
MT,4,0,51,2006,2,SG,Management Zone I,SimData
MT,4,40,51,2006,3,SG,Management Zone I,SimData
MT,4,47,51,2007,1,SG,Management Zone I,SimData
MT,4,39,51,2008,1,SG,Management Zone I,SimData
MT,4,28,51,2009,1,SG,Management Zone I,SimData
MT,4,15,51,2010,1,SG,Management Zone I,SimData
MT,4,8,51,2011,1,SG,Management Zone I,SimData
MT,4,14,51,2012,1,SG,Management Zone I,SimData
MT,4,5,51,2013,1,SG,Management Zone I,SimData
MT,4,27,51,2014,1,SG,Management Zone I,SimData
MT,4,2,52,2003,2,SG,Management Zone I,SimData
MT,4,16,52,2003,4,SG,Management Zone I,SimData
MT,4,6,52,2003,5,SG,Management Zone I,SimData
MT,4,0,52,2003,1,SG,Management Zone I,SimData
MT,4,21,52,2003,3,SG,Management Zone I,SimData
MT,4,16,52,2004,2,SG,Management Zone I,SimData
MT,4,13,52,2004,6,SG,Management Zone I,SimData
MT,4,15,52,2004,1,SG,Management Zone I,SimData
MT,4,7,52,2004,3,SG,Management Zone I,SimData
MT,4,21,52,2004,4,SG,Management Zone I,SimData
MT,4,10,52,2004,5,SG,Management Zone I,SimData
MT,4,34,52,2005,1,SG,Management Zone I,SimData
MT,4,26,52,2006,1,SG,Management Zone I,SimData
MT,4,11,52,2007,1,SG,Management Zone I,SimData
MT,4,6,52,2008,1,SG,Management Zone I,SimData
MT,4,0,52,2009,1,SG,Management Zone I,SimData
MT,4,0,52,2010,1,SG,Management Zone I,SimData
MT,4,17,52,2010,2,SG,Management Zone I,SimData
MT,4,12,52,2011,1,SG,Management Zone I,SimData
MT,4,17,52,2012,1,SG,Management Zone I,SimData
MT,4,15,52,2013,1,SG,Management Zone I,SimData
MT,4,22,52,2014,1,SG,Management Zone I,SimData
MT,4,14,52,2014,2,SG,Management Zone I,SimData
MT,4,0,53,2003,2,SG,Management Zone I,SimData
MT,4,0,53,2003,1,SG,Management Zone I,SimData
MT,4,10,53,2004,1,SG,Management Zone I,SimData
MT,4,3,53,2005,1,SG,Management Zone I,SimData
MT,4,0,53,2006,1,SG,Management Zone I,SimData
MT,4,0,54,2003,1,SG,Management Zone I,SimData
MT,4,0,54,2004,2,SG,Management Zone I,SimData
MT,4,7,54,2004,1,SG,Management Zone I,SimData
MT,4,0,54,2005,1,SG,Management Zone I,SimData
MT,4,7,55,2003,1,SG,Management Zone I,SimData
MT,4,0,55,2005,1,SG,Management Zone I,SimData
MT,4,7,55,2006,1,SG,Management Zone I,SimData
MT,4,11,55,2007,1,SG,Management Zone I,SimData
MT,4,2,55,2008,1,SG,Management Zone I,SimData
MT,4,8,55,2010,1,SG,Management Zone I,SimData
MT,4,0,55,2011,1,SG,Management Zone I,SimData
MT,4,17,55,2013,1,SG,Management Zone I,SimData
MT,4,0,55,2014,1,SG,Management Zone I,SimData
MT,4,9,56,2004,2,SG,Management Zone I,SimData
MT,4,15,56,2004,3,SG,Management Zone I,SimData
MT,4,11,56,2004,1,SG,Management Zone I,SimData
MT,4,0,56,2007,1,SG,Management Zone I,SimData
MT,4,9,56,2013,1,SG,Management Zone I,SimData
MT,4,42,56,2014,1,SG,Management Zone I,SimData
MT,4,27,56,2014,2,SG,Management Zone I,SimData
MT,4,23,56,2014,3,SG,Management Zone I,SimData
MT,4,25,57,2004,1,SG,Management Zone I,SimData
MT,4,29,57,2004,2,SG,Management Zone I,SimData
MT,4,45,57,2005,1,SG,Management Zone I,SimData
MT,4,18,57,2006,1,SG,Management Zone I,SimData
MT,4,7,57,2010,1,SG,Management Zone I,SimData
MT,4,6,57,2013,1,SG,Management Zone I,SimData
MT,4,0,58,2004,1,SG,Management Zone I,SimData
MT,4,9,58,2005,1,SG,Management Zone I,SimData
MT,4,0,58,2006,1,SG,Management Zone I,SimData
MT,4,0,58,2007,1,SG,Management Zone I,SimData
MT,4,0,58,2008,1,SG,Management Zone I,SimData
MT,4,0,59,2002,1,SG,Management Zone I,SimData
MT,4,0,59,2003,1,SG,Management Zone I,SimData
MT,4,6,59,2005,1,SG,Management Zone I,SimData
MT,4,10,59,2006,1,SG,Management Zone I,SimData
MT,4,10,59,2007,1,SG,Management Zone I,SimData
MT,4,4,59,2008,1,SG,Management Zone I,SimData
MT,4,0,59,2009,1,SG,Management Zone I,SimData
MT,4,13,59,2010,1,SG,Management Zone I,SimData
MT,4,11,59,2011,1,SG,Management Zone I,SimData
MT,4,8,59,2013,1,SG,Management Zone I,SimData
MT,4,3,59,2013,2,SG,Management Zone I,SimData
MT,4,0,59,2014,1,SG,Management Zone I,SimData
MT,4,54,60,2005,1,SG,Management Zone I,SimData
MT,4,18,60,2006,1,SG,Management Zone I,SimData
MT,4,45,60,2006,2,SG,Management Zone I,SimData
MT,4,30,60,2007,1,SG,Management Zone I,SimData
MT,4,27,60,2008,1,SG,Management Zone I,SimData
MT,4,42,60,2012,1,SG,Management Zone I,SimData
MT,4,34,60,2013,1,SG,Management Zone I,SimData
MT,4,4,60,2014,1,SG,Management Zone I,SimData
MT,4,38,60,2014,2,SG,Management Zone I,SimData
MT,4,32,60,2014,3,SG,Management Zone I,SimData
MT,4,16,61,2003,1,SG,Management Zone I,SimData
MT,4,23,61,2004,1,SG,Management Zone I,SimData
MT,4,18,61,2005,1,SG,Management Zone I,SimData
MT,4,0,61,2010,1,SG,Management Zone I,SimData
MT,4,18,61,2011,1,SG,Management Zone I,SimData
MT,4,0,62,2006,1,SG,Management Zone I,SimData
MT,4,0,62,2007,1,SG,Management Zone I,SimData
MT,4,0,62,2008,1,SG,Management Zone I,SimData
MT,4,16,63,2006,1,SG,Management Zone I,SimData
MT,4,7,63,2007,1,SG,Management Zone I,SimData
MT,4,6,63,2008,1,SG,Management Zone I,SimData
MT,4,24,64,2007,1,SG,Management Zone I,SimData
MT,4,12,64,2008,1,SG,Management Zone I,SimData
MT,4,25,64,2009,1,SG,Management Zone I,SimData
MT,4,14,64,2010,1,SG,Management Zone I,SimData
MT,4,7,64,2010,2,SG,Management Zone I,SimData
MT,4,24,64,2010,3,SG,Management Zone I,SimData
MT,4,23,64,2011,1,SG,Management Zone I,SimData
MT,4,3,64,2012,1,SG,Management Zone I,SimData
MT,4,24,64,2013,1,SG,Management Zone I,SimData
MT,4,17,64,2014,1,SG,Management Zone I,SimData
MT,4,7,65,2007,1,SG,Management Zone I,SimData
MT,4,19,65,2008,1,SG,Management Zone I,SimData
MT,4,6,65,2014,1,SG,Management Zone I,SimData
MT,4,23,66,2007,1,SG,Management Zone I,SimData
MT,4,42,66,2008,1,SG,Management Zone I,SimData
MT,4,19,66,2009,1,SG,Management Zone I,SimData
MT,4,29,66,2010,1,SG,Management Zone I,SimData
MT,4,12,66,2011,1,SG,Management Zone I,SimData
MT,4,19,66,2013,1,SG,Management Zone I,SimData
MT,4,41,66,2014,1,SG,Management Zone I,SimData
MT,4,8,67,2007,1,SG,Management Zone I,SimData
MT,4,16,67,2008,1,SG,Management Zone I,SimData
MT,4,10,67,2010,1,SG,Management Zone I,SimData
MT,4,8,68,2007,1,SG,Management Zone I,SimData
MT,4,11,68,2008,1,SG,Management Zone I,SimData
MT,4,28,68,2011,1,SG,Management Zone I,SimData
MT,4,18,68,2012,3,SG,Management Zone I,SimData
MT,4,20,68,2012,2,SG,Management Zone I,SimData
MT,4,22,68,2012,1,SG,Management Zone I,SimData
MT,4,19,68,2013,1,SG,Management Zone I,SimData
MT,4,19,68,2014,1,SG,Management Zone I,SimData
MT,4,0,69,2007,1,SG,Management Zone I,SimData
MT,4,21,69,2008,1,SG,Management Zone I,SimData
MT,4,9,69,2011,1,SG,Management Zone I,SimData
MT,4,19,69,2012,2,SG,Management Zone I,SimData
MT,4,13,69,2012,1,SG,Management Zone I,SimData
MT,4,26,69,2012,3,SG,Management Zone I,SimData
MT,4,30,69,2013,1,SG,Management Zone I,SimData
MT,4,16,69,2014,1,SG,Management Zone I,SimData
MT,4,7,70,2007,1,SG,Management Zone I,SimData
MT,4,6,70,2008,1,SG,Management Zone I,SimData
MT,4,0,70,2009,1,SG,Management Zone I,SimData
MT,4,0,70,2010,1,SG,Management Zone I,SimData
MT,4,14,70,2011,1,SG,Management Zone I,SimData
MT,4,0,70,2014,1,SG,Management Zone I,SimData
